gene_id	n_AG	n_GA	mean_alt_ratio_AG	mean_alt_ratio_GA	beta_GA_vs_AG	p_value	q_value	gene_name	gene_product
gene-LOC105336774	9	9	0.394382958467214	0.343099328706338	-0.220587399872699	0.179551180649206	0.626677623211515	LOC105336774	long-chain-fatty-acid--CoA ligase ACSBG2
gene-LOC105336776	9	5	0.468421052631579	0.464212678936605	-0.0169103391709484	0.958336948100708	0.991482479945102	LOC105336776	serine-rich adhesin for platelets
gene-LOC105336782	9	8	0.516840882694541	0.480976310122039	-0.143520531678717	0.266161679513974	0.705373993877725	LOC105336782	sorting nexin-27
gene-LOC105336783	9	8	0.475091130012151	0.426966292134831	-0.194521444739187	0.140158479431192	0.580181019440073	LOC105336783	probable palmitoyltransferase ZDHHC24
gene-LOC105336785	8	7	0.468487394957983	0.456140350877193	-0.0496729491962327	0.801447377975806	0.946414310468883	LOC105336785	UBX domain-containing protein 1
gene-LOC105336786	9	8	0.458283671036949	0.403660886319846	-0.222980228090507	0.0815058251419892	0.512556766161368	LOC105336786	molecular chaperone MKKS
gene-LOC105336797	4	6	0.525316455696203	0.56986301369863	0.179939780092688	0.338900123029895	0.751002777544344	LOC105336797	serine-rich adhesin for platelets
gene-LOC105336799	2	9						LOC105336799	titin homolog
gene-LOC105336800	2	1						LOC105336800	POC1 centriolar protein homolog A
gene-LOC105336809	5	5	0.37007874015748	0.381443298969072	0.0484523833859469	0.878925433669094	0.972145056479371	LOC105336809	modulator of macroautophagy TMEM150B-A
gene-LOC105336827	6	7	0.482398956975228	0.430835734870317	-0.208008916461514	0.0971132827095122	0.530805017743075	LOC105336827	BTB/POZ domain-containing protein 7
gene-LOC105336828	5	3	0.464088397790055	0.590361445783133	0.509353953150147	0.213711609941132	0.66537399712152	LOC105336828	extended synaptotagmin-1
gene-LOC105336829	8	9	0.456745853877185	0.500703800522823	0.176265337357122	0.0612346504074237	0.474689812115169	LOC105336829	nucleolar and spindle-associated protein 1
gene-LOC105336832	6	3	0.518282988871224	0.497120921305182	-0.0846810179188979	0.524604342246907	0.850532374420229	LOC105336832	transmembrane emp24 domain-containing protein 10
gene-LOC105336836	8	9	0.451579758540971	0.488828967642527	0.149598280799721	0.296253550571345	0.729464433944575	LOC105336836	pleckstrin homology domain-containing family H member 1
gene-LOC105336845	9	7	0.469875573018992	0.483325719506624	0.0539219617860379	0.635206961880217	0.890620449545178	LOC105336845	5'-3' exonuclease PLD3
gene-LOC105336847	9	9	0.50314465408805	0.567663817663818	0.259747105523846	0.00639031255240113	0.272169220981812	LOC105336847	uncharacterized LOC105336847
gene-LOC105336850	8	6	0.475232198142415	0.528767123287671	0.214348071884649	0.241859744017297	0.688190158771989	LOC105336850	endoribonuclease Dicer
gene-LOC105336852	2	2						LOC105336852	guanine nucleotide-binding protein subunit beta-like protein 1
gene-LOC105336871	3	7	0.544061302681992	0.504347826086957	-0.159311821777863	0.527106330638093	0.850890964415151	LOC105336871	RRP12-like protein
gene-LOC105336883	7	8	0.472457627118644	0.403341288782816	-0.281281077934368	0.238166307556271	0.686012353100417	LOC105336883	nuclear receptor-binding factor 2
gene-LOC105336885	4	4	0.564885496183206	0.471428571428571	-0.375424176523916	0.242458629301915	0.688190158771989	LOC105336885	prostaglandin reductase 1
gene-LOC105336889	9	9	0.460196087629591	0.467099491138796	0.0277608061733582	0.616181417337094	0.882045813250545	LOC105336889	inositol-trisphosphate 3-kinase B
gene-LOC105336890	7	7	0.51252408477842	0.433159722222222	-0.319077853570958	0.0936153613353468	0.524058034692962	LOC105336890	mitochondrial amidoxime reducing component 2
gene-LOC105336895	9	9	0.434313137372526	0.383921863260706	-0.208659859785186	0.079192090215725	0.508526442962371	LOC105336895	putative ankyrin repeat protein RF_0381
gene-LOC105336897	5	5	0.487977369165488	0.528548123980424	0.162416622474308	0.452126927657148	0.819425398867984	LOC105336897	probable cardiolipin synthase (CMP-forming)
gene-LOC105336898	9	9	0.505612244897959	0.439024390243902	-0.267572380471041	0.116106188031661	0.55899687253878	LOC105336898	DNA replication complex GINS protein SLD5
gene-LOC105336909	6	4	0.531942633637549	0.543778801843318	0.0476199884151923	0.700524196128086	0.915060897595846	LOC105336909	transmembrane protein 216
gene-LOC105336931	7	8	0.481327800829876	0.526200873362445	0.179623126106326	0.475843228366957	0.829479119808675	LOC105336931	sulfotransferase 2A1
gene-LOC105336934	8	8	0.442209398186315	0.442957510873202	0.00303243902149307	0.972403991721121	0.994624098642085	LOC105336934	E3 ubiquitin-protein ligase TRIM45
gene-LOC105336940	9	9	0.440766550522648	0.41793893129771	-0.0931884123800091	0.455404356898366	0.820675678866797	LOC105336940	beta-1,3-galactosyltransferase 1
gene-LOC105336946	7	8	0.380672268907563	0.383064516129032	0.010134736914408	0.964594937180378	0.992903043466117	LOC105336946	coatomer subunit gamma-2
gene-LOC105336951	9	9	0.453053477726918	0.437877466653748	-0.0614398810016536	0.604998268960013	0.877430628105758	LOC105336951	uncharacterized LOC105336951
gene-LOC105336965	9	9	0.502339430029775	0.474293989862419	-0.112272567595105	0.102729777578047	0.538787389941193	LOC105336965	disabled homolog 1
gene-LOC105336969	9	8	0.521872494684374	0.68150758061072	0.673162850190964	0.0522058410770941	0.46121662410768	LOC105336969	uncharacterized LOC105336969
gene-LOC105336972	4	7	0.493087557603687	0.501488095238095	0.0336039298578054	0.777991706218769	0.940371751526568	LOC105336972	low-density lipoprotein receptor-related protein 4
gene-LOC105336986	7	7	0.475130890052356	0.386195562859491	-0.363773897301118	0.105766237024413	0.545377947046483	LOC105336986	cyclin-dependent kinases regulatory subunit 1
gene-LOC105336995	9	8	0.388133907855486	0.364453125	-0.100924854933695	0.488407229703706	0.835907585076706	LOC105336995	dehydrogenase/reductase SDR family member 4
gene-LOC105336998	2	2						LOC105336998	centrin-3
gene-LOC105337001	9	8	0.453762755102041	0.461892347799417	0.0327521135708364	0.525573433619388	0.850723329631377	LOC105337001	uncharacterized LOC105337001
gene-LOC105337002	0	7						LOC105337002	uncharacterized LOC105337002
gene-LOC105337004	8	7	0.521531100478469	0.639344262295082	0.486341496530278	0.198497427080253	0.648580536545237	LOC105337004	echinoderm microtubule-associated protein-like 6
gene-LOC105337006	6	7	0.518939393939394	0.447272727272727	-0.287490004841224	0.225134363336904	0.673585320494676	LOC105337006	coiled-coil domain-containing protein 97
gene-LOC105337008	9	9	0.433606675298518	0.39588534904624	-0.155488440895266	0.203830499095933	0.655006822488197	LOC105337008	calpain-B
gene-LOC105337015	7	9	0.491954022988506	0.546534653465347	0.218865548658811	0.0950295871724566	0.526435018804174	LOC105337015	uncharacterized LOC105337015
gene-LOC105337024	9	9	0.476626016260163	0.516031686156167	0.157712865784316	0.0858915337693112	0.520138057151939	LOC105337024	uncharacterized LOC105337024
gene-LOC105337026	4	2						LOC105337026	telomere-associated protein RIF1
gene-LOC105337027	9	9	0.517174082747853	0.549831487722677	0.131266494899433	0.297324772197191	0.73011828238585	LOC105337027	leucine-rich repeat-containing protein 15
gene-LOC105337059	6	9	0.488372093023256	0.517876489707476	0.118056465960101	0.586374776187774	0.868435018995689	LOC105337059	actin-binding protein WASF2
gene-LOC105337065	7	4	0.471548998946259	0.545219638242894	0.295301208124993	0.118679862946963	0.55899687253878	LOC105337065	SH3 and multiple ankyrin repeat domains protein 2
gene-LOC105337066	9	7	0.601374570446735	0.543927648578811	-0.235031006032949	0.172117821114051	0.61588695509387	LOC105337066	DNA damage-regulated autophagy modulator protein 2
gene-LOC105337075	8	6	0.446740858505564	0.48187134502924	0.141301389745114	0.225504932510513	0.674150798694829	LOC105337075	arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2
gene-LOC105337089	8	8	0.466797974113675	0.460958129007922	-0.0234822108722464	0.835200037797341	0.959027781687222	LOC105337089	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial
gene-LOC105337090	3	3	0.504424778761062	0.595667870036101	0.369747025505997	0.425036048283123	0.805794692759	LOC105337090	MAM and LDL-receptor class A domain-containing protein 2
gene-LOC105337091	9	9	0.439218480907417	0.463607408281232	0.0985061637943499	0.155478471867093	0.598030511865498	LOC105337091	prestin-like
gene-LOC105337092	9	9	0.463044796811368	0.494453991563818	0.12590592414552	0.0757556141530548	0.498834181108366	LOC105337092	formin-binding protein 4
gene-LOC105337096	9	9	0.463365079365079	0.439372918978912	-0.0969046568002791	0.118499487838182	0.55899687253878	LOC105337096	importin-7
gene-LOC105337101	9	9	0.528816466552316	0.527285739846126	-0.00614224413546292	0.949622645124983	0.987812646677942	LOC105337101	adiponectin receptor protein
gene-LOC105337108	9	7	0.472352389878163	0.397374701670644	-0.305712579226594	0.182330042279559	0.629574026566853	LOC105337108	uncharacterized LOC105337108
gene-LOC105337118	7	9	0.461654135338346	0.470258136924804	0.0345771731500854	0.73210469262498	0.92941582107838	LOC105337118	transcription initiation factor TFIID subunit 3
gene-LOC105337120	7	5	0.515679442508711	0.467811158798283	-0.191672024009315	0.244353632464011	0.690499662348258	LOC105337120	probable histone deacetylase 1-B
gene-LOC105337122	8	9	0.484316185696361	0.542760372565622	0.234216162393754	0.009389374379719	0.285854520183555	LOC105337122	peroxidasin
gene-LOC105337123	9	9	0.532354540511147	0.459744830620326	-0.29096919759113	0.00828372444917127	0.282984107615179	LOC105337123	axotactin
gene-LOC105337125	9	9	0.405479452054795	0.473684210526316	0.277324564107669	0.194540289869801	0.644941199172527	LOC105337125	deoxyhypusine hydroxylase
gene-LOC105337127	5	5	0.485232067510549	0.530805687203792	0.182467937530325	0.447160105521312	0.817383420419194	LOC105337127	transmembrane protein 237
gene-LOC105337151	9	6	0.443754848719938	0.317934782608696	-0.53734215497557	0.0832183399707333	0.513662970608015	LOC105337151	MOXD1 homolog 1
gene-LOC105337159	6	0						LOC105337159	uncharacterized LOC105337159
gene-LOC105337173	4	2						LOC105337173	UPF0561 protein C2orf68 homolog
gene-LOC105337179	5	4	0.419047619047619	0.442028985507246	0.0937526725746777	0.790858477857253	0.944397482071581	LOC105337179	uncharacterized LOC105337179
gene-LOC105337188	7	4	0.485611510791367	0.460377358490566	-0.101253733705173	0.562928087156437	0.860104811376126	LOC105337188	ubiquitin carboxyl-terminal hydrolase 39
gene-LOC105337196	6	2						LOC105337196	EF-hand calcium-binding domain-containing protein 6
gene-LOC105337209	8	4	0.383084577114428	0.355828220858896	-0.117041195859751	0.668898754020498	0.902870988611242	LOC105337209	uncharacterized LOC105337209
gene-LOC105337234	9	9	0.561752988047809	0.565683646112601	0.0159822736308488	0.918373820391222	0.980614678148982	LOC105337234	F-box/WD repeat-containing protein 5
gene-LOC105337235	9	9	0.47293932643166	0.451664447403462	-0.0855993249861323	0.220175796398009	0.669164764598519	LOC105337235	G-protein-signaling modulator 2
gene-LOC105337238	8	9	0.497689158853823	0.486386554621849	-0.0452238126968364	0.395797439267869	0.788110323059489	LOC105337238	catenin alpha-2
gene-LOC105337248	7	6	0.379943502824859	0.397435897435897	0.0736276362484199	0.847483961608119	0.961046699291415	LOC105337248	EP300-interacting inhibitor of differentiation 3
gene-LOC105337267	9	9	0.433909388136385	0.523890784982935	0.361554393581251	0.0106361412989858	0.294650556375695	LOC105337267	golgin subfamily A member 1
gene-LOC105337287	6	7	0.494915254237288	0.633333333333333	0.566883390375975	0.018145798666347	0.323419275686332	LOC105337287	1-deoxypentalenic acid 11-beta-hydroxylase
gene-LOC105337297	9	8	0.416582406471183	0.384020618556701	-0.135698328827478	0.545031128531363	0.85671222572594	LOC105337297	protein GUCD1
gene-LOC105337299	3	1						LOC105337299	uncharacterized LOC105337299
gene-LOC105337300	8	9	0.583441138421734	0.470338983050848	-0.455699329948237	0.117169266908803	0.55899687253878	LOC105337300	putative cysteine protease YraA
gene-LOC105337303	7	5	0.442080378250591	0.461538461538462	0.0785725083438829	0.684384501454481	0.909215022543495	LOC105337303	phosphatidylinositol 4-phosphate 5-kinase type-1 alpha
gene-LOC105337304	9	9	0.498157700810612	0.447142857142857	-0.20485227238307	0.04469314081541	0.434362889724044	LOC105337304	dual serine/threonine and tyrosine protein kinase
gene-LOC105337308	8	8	0.425872093023256	0.457547169811321	0.128492006022957	0.604424900272645	0.877393818776399	LOC105337308	nuclear protein MDM1
gene-LOC105337309	7	4	0.57	0.48951048951049	-0.323815351238606	0.246564469941834	0.692359742374295	LOC105337309	uncharacterized LOC105337309
gene-LOC105337328	9	9	0.449218931071246	0.47453296767691	0.101870672066357	0.0066077058094052	0.273056206989074	LOC105337328	plasma membrane calcium-transporting ATPase 2
gene-LOC105337332	7	8	0.50989010989011	0.47673531655225	-0.132691578195674	0.446106853440467	0.817204818191681	LOC105337332	myb-like protein X
gene-LOC105337334	7	5	0.492307692307692	0.50952380952381	0.0688715048990238	0.545633315559061	0.85671222572594	LOC105337334	mRNA turnover protein 4 homolog
gene-LOC105337335	9	8	0.520298507462687	0.515838953607194	-0.01786166028019	0.726373916813195	0.926183227134087	LOC105337335	14-3-3-like protein 2
gene-LOC105337339	9	9	0.417402269861286	0.434047350620068	0.0680897303006421	0.693783709867269	0.913163926653734	LOC105337339	guanine nucleotide-binding protein G(s) subunit alpha
gene-LOC105337341	6	6	0.425472747497219	0.40916313559322	-0.0670793698075828	0.612066799561198	0.881064673222371	LOC105337341	piwi-like protein 1
gene-LOC105337346	9	9	0.500612676840816	0.463058823529412	-0.150485161399657	0.100554027495227	0.534901756967717	LOC105337346	B-cell CLL/lymphoma 9 protein
gene-LOC105337347	9	7	0.487804878048781	0.49136786188579	0.0142581806270537	0.914921919254563	0.980276200785298	LOC105337347	sorting nexin-14
gene-LOC105337351	8	6	0.494186046511628	0.524193548387097	0.120106688154009	0.741745461733741	0.931443779286643	LOC105337351	sperm-associated antigen 16 protein
gene-LOC105337352	8	9	0.477112676056338	0.495867768595041	0.0750840159717882	0.434135174714379	0.811000367277418	LOC105337352	zinc finger protein ZFP2
gene-LOC105337353	8	8	0.518557794273595	0.508990318118949	-0.0383001427400098	0.857109188845413	0.964615506114801	LOC105337353	uncharacterized LOC105337353
gene-LOC105337357	9	9	0.528552456839309	0.511043412033511	-0.0701533825272972	0.646100822588113	0.896953291716696	LOC105337357	cytoplasmic dynein 2 intermediate chain 1
gene-LOC105337362	8	6	0.454724409448819	0.443956043956044	-0.0435219956607925	0.736530875426649	0.930402212942038	LOC105337362	F-box only protein 9
gene-LOC105337365	7	3	0.27852998065764	0.446511627906977	0.736989818424122	0.00199961617620535	0.226459017719853	LOC105337365	zinc finger protein 37
gene-LOC105337371	7	6	0.501787842669845	0.475262368815592	-0.106182781763804	0.545054665850346	0.85671222572594	LOC105337371	double-strand-break repair protein rad21 homolog
gene-LOC105337373	9	9	0.485691573926868	0.479141835518474	-0.0262317711471892	0.886848096252942	0.974409155591534	LOC105337373	phospholipase ABHD3
gene-LOC105337374	8	6	0.514435695538058	0.501742160278746	-0.0507901648359406	0.837345826415463	0.959064216642179	LOC105337374	Uncharacterized protein C2orf50
gene-LOC105337376	8	7	0.487804878048781	0.491803278688525	0.0160003413464413	0.944009382780297	0.986923616171789	LOC105337376	uncharacterized LOC105337376
gene-LOC105337379	9	9	0.472278842233999	0.509933774834437	0.150738783968675	0.258836328681323	0.698645053424198	LOC105337379	glutamate--cysteine ligase catalytic subunit
gene-LOC105337397	8	9	0.439777111015859	0.494447126991791	0.219854282622423	0.00881654191360867	0.284887027567797	LOC105337397	probable helicase with zinc finger domain
gene-LOC105337398	5	8	0.471910112359551	0.412844036697248	-0.239742609998136	0.302773282612102	0.732105364349245	LOC105337398	glycerophosphodiester phosphodiesterase domain-containing protein 5
gene-LOC105337404	7	5	0.616666666666667	0.51685393258427	-0.407982415919862	0.374076745963014	0.771768440923488	LOC105337404	tripartite motif-containing protein 3
gene-LOC105337408	6	5	0.426626323751891	0.515873015873016	0.359142539865628	0.119978975508704	0.55899687253878	LOC105337408	D-3-phosphoglycerate dehydrogenase
gene-LOC105337420	4	8	0.5	0.511363636363636	0.0454623740767572	0.912351862009635	0.97891638523167	LOC105337420	putative neutral sphingomyelinase
gene-LOC105337428	8	9	0.473424850404787	0.54737066212476	0.296453514862455	0.0755519162978628	0.498834181108366	LOC105337428	nucleolar protein 16
gene-LOC105337429	3	8	0.569565217391304	0.472103004291846	-0.39178146264656	0.0665522767843792	0.485557712379025	LOC105337429	sperm microtubule associated protein 2-like
gene-LOC105337432	3	8	0.56687898089172	0.553299492385787	-0.0551175968524023	0.849520050387467	0.961565210526458	LOC105337432	uncharacterized LOC105337432
gene-LOC105337433	9	9	0.412592592592593	0.426326577089501	0.0564033623924956	0.535953157366994	0.853232223099542	LOC105337433	calpain-5
gene-LOC105337434	5	5	0.476190476190476	0.475903614457831	-0.00115008636965681	0.998011937142819	0.999624603640026	LOC105337434	uncharacterized LOC105337434
gene-LOC105337435	9	9	0.480366492146597	0.476128472222222	-0.016984328189681	0.82024587019978	0.954451914213901	LOC105337435	uncharacterized LOC105337435
gene-LOC105337439	9	9	0.52388503468781	0.544421837911156	0.0825441735096627	0.12689928775016	0.565059353939785	LOC105337439	uncharacterized LOC105337439
gene-LOC105337449	4	6	0.453296703296703	0.475409836065574	0.0889192780105811	0.660071021183	0.902254105680236	LOC105337449	four-jointed box protein 1
gene-LOC105337455	9	8	0.514367816091954	0.468911917098446	-0.182000038789633	0.312198075210394	0.736112718570492	LOC105337455	A-kinase anchor protein 10, mitochondrial
gene-LOC105337456	8	9	0.458458458458459	0.441666666666667	-0.0678506111064946	0.647789297224531	0.896953291716696	LOC105337456	uncharacterized LOC105337456
gene-LOC105337458	9	9	0.468605249613999	0.480753253946275	0.0487193824833089	0.60086261374327	0.875759201319907	LOC105337458	uncharacterized LOC105337458
gene-LOC105337461	9	9	0.505025125628141	0.457130358705162	-0.192001800126781	0.255293295034639	0.697851849417007	LOC105337461	maestro heat-like repeat-containing protein family member 1
gene-LOC105337474	9	9	0.480978891208536	0.483245449906447	0.00907786916104443	0.892045741758936	0.974573987342426	LOC105337474	nuclear pore complex protein Nup98-Nup96
gene-LOC105337483	9	9	0.467229394240318	0.516233766233766	0.196228499320092	0.0077278961426089	0.274022476088135	LOC105337483	uncharacterized LOC105337483
gene-LOC105337506	5	8	0.470468431771894	0.413793103448276	-0.230042773774013	0.235615719993979	0.684594043620444	LOC105337506	uncharacterized LOC105337506
gene-LOC105337521	8	9	0.557127312295974	0.505847953216374	-0.206118560022207	0.226952662138621	0.676013856025076	LOC105337521	rho-related GTP-binding protein RhoE
gene-LOC105337522	4	0						LOC105337522	sperm-associated antigen 1
gene-LOC105337523	9	7	0.510611735330837	0.501043841336117	-0.0382779448418579	0.853680065024516	0.962904135252932	LOC105337523	cullin-2
gene-LOC105337533	5	6	0.401459854014599	0.443661971830986	0.173072936047728	0.519949764453272	0.84749171178564	LOC105337533	glutathione S-transferase 3
gene-LOC105337540	8	9	0.530503978779841	0.455629139072848	-0.300119191096823	0.147056694129188	0.590296729983689	LOC105337540	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2
gene-LOC105337543	7	7	0.461538461538462	0.478448275862069	0.0678903355428513	0.684471268560292	0.909215022543495	LOC105337543	osteopetrosis-associated transmembrane protein 1
gene-LOC105337544	9	9	0.444001991040319	0.482529118136439	0.155023677290477	0.0539956507205795	0.462579197430441	LOC105337544	rap guanine nucleotide exchange factor 1
gene-LOC105337548	9	9	0.508635578583765	0.48539435248296	-0.0929849654336548	0.406002600262565	0.794960533800341	LOC105337548	ATP-binding cassette sub-family C member 4
gene-LOC105337549	9	9	0.485015687547333	0.476061252180655	-0.0358730539393882	0.146964917249118	0.590296729983689	LOC105337549	syntaxin-binding protein 1
gene-LOC105337552	8	6	0.467455621301775	0.461832061068702	-0.0226075269181632	0.897317942101662	0.975634486193628	LOC105337552	Krueppel-like factor 8
gene-LOC105337553	8	8	0.453038674033149	0.390593047034765	-0.256419455575061	0.112208754800497	0.554617349462289	LOC105337553	uncharacterized LOC105337553
gene-LOC105337554	9	9	0.481797497155859	0.479190101237345	-0.0104455052089596	0.909207184155744	0.978834048281747	LOC105337554	F-BAR and double SH3 domains protein 2
gene-LOC105337557	9	9	0.492839090143218	0.520480611687602	0.11061390809605	0.153115432582504	0.598030511865498	LOC105337557	protein Jade-1
gene-LOC105337558	8	9	0.468152866242038	0.424686192468619	-0.176003892884989	0.254600628051498	0.697851849417007	LOC105337558	glutathione hydrolase 1 proenzyme
gene-LOC105337566	4	1						LOC105337566	nucleolar complex protein 3 homolog
gene-LOC105337592	9	9	0.478131212723658	0.474743326488706	-0.0135817598606572	0.860087353636429	0.966036878326562	LOC105337592	septin-7
gene-LOC105337599	9	6	0.503579098067287	0.455937393671317	-0.191025456688555	0.0226224232808346	0.346030383686525	LOC105337599	UBX domain-containing protein 4
gene-LOC105337605	7	9	0.402889245585875	0.40953625081646	0.0275580953365508	0.847854631003438	0.961046699291415	LOC105337605	pyruvate dehydrogenase (acetyl-transferring) kinase isozyme 2, mitochondrial
gene-LOC105337607	5	5	0.429487179487179	0.477299185098952	0.193078022297273	0.085576246738036	0.519785134665674	LOC105337607	dentin matrix acidic phosphoprotein 1
gene-LOC105337611	9	9	0.480915152908715	0.524881220305076	0.175983649074988	0.00331969730475988	0.244938611115585	LOC105337611	neurofilament heavy polypeptide
gene-LOC105337612	9	9	0.46965811965812	0.436574372182872	-0.13355976761623	0.0769991788452551	0.502926033378268	LOC105337612	protein regulator of cytokinesis 1
gene-LOC105337613	3	7	0.293859649122807	0.169611307420495	-0.711672757657628	0.155872737625082	0.598030511865498	LOC105337613	kelch domain-containing protein 2
gene-LOC105337617	7	2						LOC105337617	splicing factor 3A subunit 2
gene-LOC105337626	7	5	0.721875	0.666666666666667	-0.260634160229965	0.492000972385573	0.835907585076706	LOC105337626	mannan-binding lectin serine protease 1
gene-LOC105337636	9	9	0.515409946804019	0.517082429501085	0.00669700745482732	0.899470618034477	0.975733377430748	LOC105337636	unconventional myosin-VI
gene-LOC105337643	9	9	0.452315325248071	0.451867662753469	-0.00180724221576667	0.986975788504296	0.998919629084547	LOC105337643	titin homolog
gene-LOC105337645	6	6	0.434210526315789	0.470824949698189	0.147859637406821	0.441303597740684	0.815297887271535	LOC105337645	pseudouridylate synthase TRUB2, mitochondrial
gene-LOC105337649	6	9	0.466933867735471	0.476950354609929	0.0401938784775843	0.877248801240776	0.971938325563894	LOC105337649	Fanconi anemia group D2 protein
gene-LOC105337654	7	3	0.483544303797468	0.433566433566434	-0.201468203827916	0.435672004853095	0.811562792713398	LOC105337654	uncharacterized LOC105337654
gene-LOC105337659	6	7	0.540305010893246	0.457627118644068	-0.331469649484308	0.023476463916756	0.347550440344482	LOC105337659	E3 ubiquitin-protein ligase RNF38
gene-LOC105337662	7	7	0.415584415584416	0.490526315789474	0.303027314378745	0.257533218392454	0.697851849417007	LOC105337662	F-box only protein 22
gene-LOC105337680	8	8	0.432860717264387	0.406408094435076	-0.108645327103179	0.61954107035513	0.883234949032693	LOC105337680	solute carrier organic anion transporter family member 5A1
gene-LOC105337691	8	7	0.411938322345737	0.435665850707633	0.0971872139802684	0.328651445847382	0.747765719475912	LOC105337691	lysosomal aspartic protease
gene-LOC105337693	8	9	0.488941176470588	0.425464749210803	-0.256136846074308	0.014311171528396	0.311850412142024	LOC105337693	PAX-interacting protein 1
gene-LOC105337709	9	8	0.475551709216789	0.495677233429395	0.0805797151155775	0.574082209971963	0.863971862603841	LOC105337709	ankyrin-1
gene-LOC105337712	9	5	0.454954954954955	0.448175182481752	-0.0273764191581561	0.905110696874009	0.977142515441304	LOC105337712	M-phase inducer phosphatase
gene-LOC105337714	4	3	0.485380116959064	0.503759398496241	0.0735340840461489	0.79430693836356	0.945128942484598	LOC105337714	uncharacterized LOC105337714
gene-LOC105337727	5	3	0.48062015503876	0.48125	0.00252304842417956	0.995605349838124	0.998987537164213	LOC105337727	3-hydroxyacyl-CoA dehydrogenase type-2
gene-LOC105337735	3	3	0.513368983957219	0.547297297297297	0.136267850283096	0.792998455115557	0.945056756739675	LOC105337735	interleukin enhancer-binding factor 2 homolog
gene-LOC105337736	4	1						LOC105337736	trichohyalin
gene-LOC105337739	8	9	0.436399492886322	0.449948752989409	0.0549098316452777	0.639596220004941	0.893147031512115	LOC105337739	histone RNA hairpin-binding protein
gene-LOC105337740	8	9	0.465888050135308	0.442340425531915	-0.0950088240391699	0.539561648726968	0.854425265184492	LOC105337740	uncharacterized LOC105337740
gene-LOC105337742	9	9	0.491355463347165	0.494435612082671	0.012323121903394	0.768733254137751	0.940371751526568	LOC105337742	muscle LIM protein 1
gene-LOC105337746	9	9	0.490535884770246	0.485458009207811	-0.0203233895618749	0.499306635814454	0.838241349485263	LOC105337746	large ribosomal subunit protein eL13
gene-LOC105337747	5	6	0.464012251148545	0.508955223880597	0.180025075492235	0.205752587681657	0.655430414086445	LOC105337747	AT-rich interactive domain-containing protein 5B
gene-LOC105337748	9	9	0.413108242303873	0.480179506357517	0.271807215269929	0.0110528932922951	0.299569946711419	LOC105337748	NEDD4-binding protein 1
gene-LOC105337749	6	8	0.578587699316629	0.576018359150889	-0.0105290626377769	0.963695754431342	0.992794950196086	LOC105337749	uncharacterized LOC105337749
gene-LOC105337751	9	9	0.464078447068241	0.463889573576534	-0.000759434381873252	0.992326124739283	0.998987537164213	LOC105337751	Golgi apparatus protein 1
gene-LOC105337754	7	6	0.488439306358382	0.487364620938628	-0.00430126151207582	0.980127203676515	0.995918563735749	LOC105337754	lipoyl synthase, mitochondrial
gene-LOC105337755	8	8	0.479134804457068	0.48518447715542	0.0242298352300861	0.485018792559891	0.833353425814525	LOC105337755	protein Shroom3
gene-LOC105337756	9	7	0.558510638297872	0.419924337957125	-0.558203741839847	0.0405656109084324	0.419668520423357	LOC105337756	uncharacterized LOC105337756
gene-LOC105337758	3	0						LOC105337758	VPS9 domain-containing protein 1
gene-LOC105337759	9	8	0.503380916604057	0.471080139372822	-0.129332573885991	0.113149448848381	0.557729176029883	LOC105337759	apoptotic chromatin condensation inducer in the nucleus
gene-LOC105337762	9	9	0.506423065943477	0.548408227433512	0.168547659300738	0.211819426784485	0.664109724373758	LOC105337762	kinesin-like protein KIF28
gene-LOC105337763	9	8	0.552729992520568	0.507727532913566	-0.18079457393476	0.27176972299363	0.710601765773888	LOC105337763	ectonucleoside triphosphate diphosphohydrolase 8
gene-LOC105337766	3	6	0.592105263157895	0.634581105169341	0.179245466428999	0.409557572211606	0.797118135351905	LOC105337766	protein ZNRD2
gene-LOC105337772	6	4	0.366935483870968	0.453781512605042	0.359983075500095	0.411802294612683	0.797613023448716	LOC105337772	putative leucine-rich repeat-containing protein DDB_G0290503
gene-LOC105337784	3	3	0.507317073170732	0.366120218579235	-0.578167953472745	0.299940671079444	0.73011828238585	LOC105337784	uncharacterized LOC105337784
gene-LOC105337796	7	7	0.538759689922481	0.441586280814577	-0.390077132422887	0.00483638986484915	0.262734605811249	LOC105337796	uncharacterized LOC105337796
gene-LOC105337802	2	7						LOC105337802	monoglyceride lipase
gene-LOC105337838	3	9	0.505725190839695	0.593886462882096	0.357153628296112	0.181187641814578	0.628377311762817	LOC105337838	uncharacterized LOC105337838
gene-LOC105337842	8	9	0.485966735966736	0.428208386277001	-0.233016850062338	0.270785387842214	0.709864651821375	LOC105337842	fibrous sheath-interacting protein 1
gene-LOC105337843	7	6	0.468303826384923	0.388321167883212	-0.32741967412167	0.298642288348605	0.73011828238585	LOC105337843	mitochondrial uncoupling protein 2
gene-LOC105337845	4	5	0.438815789473684	0.528443113772455	0.359864919683026	0.202977399407179	0.654859204481892	LOC105337845	uncharacterized LOC105337845
gene-LOC105337847	4	5	0.438815789473684	0.528443113772455	0.359864919683026	0.202977399407179	0.654859204481892	LOC105337847	eukaryotic translation initiation factor 5B
