gene	ePST	epst_class
ORTHO_012090	0.014669120846005	Mostly plastic / shared regulation
ORTHO_012091	0.0827570278338013	Weak differentiation
ORTHO_012092	0.0282552137608522	Mostly plastic / shared regulation
ORTHO_012093	0.0174555945220688	Mostly plastic / shared regulation
ORTHO_012094	0.0444443474936585	Mostly plastic / shared regulation
ORTHO_012096	0.580997796634192	Strong divergence
ORTHO_012097	0.365994374212251	Strong divergence
ORTHO_012098	0.367890652203874	Strong divergence
ORTHO_012100	0.246728597002513	Regulatory divergence
ORTHO_012101	0.0525498168570646	Weak differentiation
ORTHO_012102	0.0717813093415726	Weak differentiation
ORTHO_012103	0.0387251153613111	Mostly plastic / shared regulation
ORTHO_012104	0.216869254629889	Regulatory divergence
ORTHO_012105	0.200179328797731	Regulatory divergence
ORTHO_012106	0.00169469195596402	Mostly plastic / shared regulation
ORTHO_012107	0.123494031271369	Regulatory divergence
ORTHO_012108	0.0322207111023783	Mostly plastic / shared regulation
ORTHO_012109	0.471349887065525	Strong divergence
ORTHO_012110	0.135508810295598	Regulatory divergence
ORTHO_012111	0.135306490122797	Regulatory divergence
ORTHO_012112	0.072065547029346	Weak differentiation
ORTHO_012113	0.398261317856696	Strong divergence
ORTHO_012114	0.353227137658257	Strong divergence
ORTHO_012115	0.353576851647429	Strong divergence
ORTHO_012116	0.464930215761178	Strong divergence
ORTHO_012117	0.110314124488238	Weak differentiation
ORTHO_012118	0.106992497670258	Weak differentiation
ORTHO_012119	0.0270422705425369	Mostly plastic / shared regulation
ORTHO_012120	0.300225943107438	Strong divergence
ORTHO_012121	0.220471108626814	Regulatory divergence
ORTHO_012122	0.53987784944311	Strong divergence
ORTHO_012123	0.00129555722630305	Mostly plastic / shared regulation
ORTHO_012124	0.0649309879166503	Weak differentiation
ORTHO_012125	0.073682084889745	Weak differentiation
ORTHO_012126	0.39457541407554	Strong divergence
ORTHO_012127	0.000454170322257131	Mostly plastic / shared regulation
ORTHO_012128	0.139051541361884	Regulatory divergence
ORTHO_012129	0.0701010289254284	Weak differentiation
ORTHO_012130	0.138921580371763	Regulatory divergence
ORTHO_012131	0.00458802682833627	Mostly plastic / shared regulation
ORTHO_012132	0.576302722308118	Strong divergence
ORTHO_012133	0.231777918752297	Regulatory divergence
ORTHO_012134	0.00186454072482156	Mostly plastic / shared regulation
ORTHO_012135	0.346391901341248	Strong divergence
ORTHO_012136	0.552009440653292	Strong divergence
ORTHO_012137	0.291909171021741	Regulatory divergence
ORTHO_012138	0.536815440224529	Strong divergence
ORTHO_012139	0.0128470119067421	Mostly plastic / shared regulation
ORTHO_012140	0.218328493947358	Regulatory divergence
ORTHO_012141	0.106742784988338	Weak differentiation
ORTHO_012142	0.00146519511150315	Mostly plastic / shared regulation
ORTHO_012143	0.429027925167821	Strong divergence
ORTHO_012144	0.458896304182157	Strong divergence
ORTHO_012145	0.0123959385965617	Mostly plastic / shared regulation
ORTHO_012146	0.520880303271387	Strong divergence
ORTHO_012147	0.00503179756625846	Mostly plastic / shared regulation
ORTHO_012148	0.424644368797043	Strong divergence
ORTHO_012149	0.000385279417282934	Mostly plastic / shared regulation
ORTHO_012150	0.195609790366303	Regulatory divergence
ORTHO_012151	0.259230805658918	Regulatory divergence
ORTHO_012152	0.309703182291053	Strong divergence
ORTHO_012153	0.0474331448183117	Mostly plastic / shared regulation
ORTHO_012154	0.00177970263072092	Mostly plastic / shared regulation
ORTHO_012155	0.202059635533809	Regulatory divergence
ORTHO_012156	0.689997343937215	Strong divergence
ORTHO_012157	0.0508804351380881	Weak differentiation
ORTHO_012158	0.328444753626503	Strong divergence
ORTHO_012160	0.107430328219818	Weak differentiation
ORTHO_012161	0.169518045763709	Regulatory divergence
ORTHO_012162	0.514884772590085	Strong divergence
ORTHO_012163	0.394100780108529	Strong divergence
ORTHO_012164	0.274184038087989	Regulatory divergence
ORTHO_012165	0.0728429464088519	Weak differentiation
ORTHO_012168	0.0054912559435347	Mostly plastic / shared regulation
ORTHO_012171	0.628200849483489	Strong divergence
ORTHO_012172	0.114858430975849	Weak differentiation
ORTHO_012173	0.239087815359281	Regulatory divergence
ORTHO_012174	0.0232837552427434	Mostly plastic / shared regulation
ORTHO_012175	0.133942187990215	Regulatory divergence
ORTHO_012176	0.0545466122249036	Weak differentiation
ORTHO_012177	0.0423273297367455	Mostly plastic / shared regulation
ORTHO_012178	0.0852061099553985	Weak differentiation
ORTHO_012179	0.0133422882439952	Mostly plastic / shared regulation
ORTHO_012180	0.426873864570379	Strong divergence
ORTHO_012181	0.285368622490006	Regulatory divergence
ORTHO_012182	0.146845095055611	Regulatory divergence
ORTHO_012183	0.467798583893195	Strong divergence
ORTHO_012184	0.0255236596942679	Mostly plastic / shared regulation
ORTHO_012185	0.0272517470331513	Mostly plastic / shared regulation
ORTHO_012186	0.0612981153439153	Weak differentiation
ORTHO_012187	0.094496651757898	Weak differentiation
ORTHO_012188	0.0974695936173204	Weak differentiation
ORTHO_012189	0.0201017003928926	Mostly plastic / shared regulation
ORTHO_012190	0.480541595685263	Strong divergence
ORTHO_012191	0.296772619475997	Regulatory divergence
ORTHO_012192	0.200283325359527	Regulatory divergence
ORTHO_012193	0.099368600563238	Weak differentiation
ORTHO_012194	0.00545534810791541	Mostly plastic / shared regulation
ORTHO_012195	0.323861804930346	Strong divergence
ORTHO_012196	0.45206526374129	Strong divergence
ORTHO_012197	0.544536217347339	Strong divergence
ORTHO_012198	0.00789234368649783	Mostly plastic / shared regulation
ORTHO_012199	0.130997716957936	Regulatory divergence
ORTHO_012200	0.0527204361185233	Weak differentiation
ORTHO_012201	0.0235488431997855	Mostly plastic / shared regulation
ORTHO_012202	0.0301169313213713	Mostly plastic / shared regulation
ORTHO_012203	0.495186818864255	Strong divergence
ORTHO_012204	0.0809934544576027	Weak differentiation
ORTHO_012205	0.250048148135868	Regulatory divergence
ORTHO_012206	0.332255372103339	Strong divergence
ORTHO_012207	0.21531619076176	Regulatory divergence
ORTHO_012209	0.0476407469157238	Mostly plastic / shared regulation
ORTHO_012211	0.00054653832493552	Mostly plastic / shared regulation
ORTHO_012212	0.431699856391495	Strong divergence
ORTHO_012214	0.240143820865154	Regulatory divergence
ORTHO_012215	0.100315189268002	Weak differentiation
ORTHO_012216	0.000349924697396749	Mostly plastic / shared regulation
ORTHO_012217	0.00024569292213958	Mostly plastic / shared regulation
ORTHO_012218	0.0369354684731946	Mostly plastic / shared regulation
ORTHO_012219	0.26498290117971	Regulatory divergence
ORTHO_012220	0.574781686454373	Strong divergence
ORTHO_012221	0.0615172817880345	Weak differentiation
ORTHO_012222	9.49840335960414e-06	Mostly plastic / shared regulation
ORTHO_012223	0.0921381433667088	Weak differentiation
ORTHO_012224	0.029714024113663	Mostly plastic / shared regulation
ORTHO_012225	0.741060171516013	Strong divergence
ORTHO_012226	0.00294179690030361	Mostly plastic / shared regulation
ORTHO_012227	0.0117778545633885	Mostly plastic / shared regulation
ORTHO_012228	0.228274512600089	Regulatory divergence
ORTHO_012229	0.204051088094952	Regulatory divergence
ORTHO_012230	0.118556382670226	Weak differentiation
ORTHO_012231	0.0409844030658933	Mostly plastic / shared regulation
ORTHO_012232	0.134106342787051	Regulatory divergence
ORTHO_012233	0.00397156552584535	Mostly plastic / shared regulation
ORTHO_012234	0.151412793455782	Regulatory divergence
ORTHO_012235	0.186072958813233	Regulatory divergence
ORTHO_012236	0.0603542413035708	Weak differentiation
ORTHO_012237	0.298146933249081	Regulatory divergence
ORTHO_012238	0.0717199278214094	Weak differentiation
ORTHO_012239	0.0215219812250717	Mostly plastic / shared regulation
ORTHO_012240	0.177442631970507	Regulatory divergence
ORTHO_012241	0.490177693970152	Strong divergence
ORTHO_012242	0.00750545006782631	Mostly plastic / shared regulation
ORTHO_012243	0.00167947038522473	Mostly plastic / shared regulation
ORTHO_012244	0.101460997112097	Weak differentiation
ORTHO_012245	0.106421079584031	Weak differentiation
ORTHO_012246	0.142799649405497	Regulatory divergence
ORTHO_012248	0.000882615576610586	Mostly plastic / shared regulation
ORTHO_012249	0.0296286260640798	Mostly plastic / shared regulation
ORTHO_012250	0.257713211310495	Regulatory divergence
ORTHO_012251	0.120790952085011	Regulatory divergence
ORTHO_012252	0.421651801116406	Strong divergence
ORTHO_012253	0.0128660303327574	Mostly plastic / shared regulation
ORTHO_012254	0.0274844750243543	Mostly plastic / shared regulation
ORTHO_012255	0.395507395183695	Strong divergence
ORTHO_012256	0.0644136975123377	Weak differentiation
ORTHO_012257	0.232850426422865	Regulatory divergence
ORTHO_012258	0.00397021978478186	Mostly plastic / shared regulation
ORTHO_012260	0.0135102425388259	Mostly plastic / shared regulation
ORTHO_012261	0.272210741173235	Regulatory divergence
ORTHO_012262	0.262015188501274	Regulatory divergence
ORTHO_012263	0.0231102183151563	Mostly plastic / shared regulation
ORTHO_012264	0.109455967992201	Weak differentiation
ORTHO_012265	0.56299257156509	Strong divergence
ORTHO_012266	0.570123675883628	Strong divergence
ORTHO_012267	0.279074094471597	Regulatory divergence
ORTHO_012268	0.0568617970356539	Weak differentiation
ORTHO_012269	0.270451215249321	Regulatory divergence
ORTHO_012270	0.156298056560338	Regulatory divergence
ORTHO_012271	0.0232645999788465	Mostly plastic / shared regulation
ORTHO_012272	0.291771874163832	Regulatory divergence
ORTHO_012273	0.433390074362468	Strong divergence
ORTHO_012274	0.0489478405098162	Mostly plastic / shared regulation
ORTHO_012276	0.0176656214163734	Mostly plastic / shared regulation
ORTHO_012277	0.187532825921687	Regulatory divergence
ORTHO_012278	0.17954766282461	Regulatory divergence
ORTHO_012279	0.555397444003745	Strong divergence
ORTHO_012280	0.0690536442544552	Weak differentiation
ORTHO_012281	0.0125541054198146	Mostly plastic / shared regulation
ORTHO_012282	0.233519230709693	Regulatory divergence
ORTHO_012283	0.407939050920893	Strong divergence
ORTHO_012284	0.00791002859309383	Mostly plastic / shared regulation
ORTHO_012285	0.52722084963924	Strong divergence
ORTHO_012286	0.435405127109142	Strong divergence
ORTHO_012287	0.393383411900291	Strong divergence
ORTHO_012288	0.0295205698297093	Mostly plastic / shared regulation
ORTHO_012289	0.37703574955996	Strong divergence
ORTHO_012290	0.0672546214708339	Weak differentiation
ORTHO_012291	0.202127072911777	Regulatory divergence
ORTHO_012292	0.278029534820021	Regulatory divergence
ORTHO_012293	0.040051680833812	Mostly plastic / shared regulation
ORTHO_012294	0.172379139959716	Regulatory divergence
ORTHO_012295	0.218308423180616	Regulatory divergence
ORTHO_012296	0.0801509662059999	Weak differentiation
ORTHO_012297	0.0268541706052228	Mostly plastic / shared regulation
ORTHO_012298	0.0241499538291976	Mostly plastic / shared regulation
ORTHO_012299	0.0750667157145393	Weak differentiation
ORTHO_012300	0.267245627180509	Regulatory divergence
ORTHO_012301	0.045892598580335	Mostly plastic / shared regulation
ORTHO_012302	0.687448337762033	Strong divergence
ORTHO_012303	0.000561228392598429	Mostly plastic / shared regulation
ORTHO_012304	0.123856743301143	Regulatory divergence
ORTHO_012305	0.0645458202716219	Weak differentiation
ORTHO_012306	0.0738610612210784	Weak differentiation
ORTHO_012307	0.322622073168015	Strong divergence
ORTHO_012308	0.0754642485664777	Weak differentiation
ORTHO_012309	0.234037950512419	Regulatory divergence
ORTHO_012310	0.418581576373715	Strong divergence
ORTHO_012311	0.0121785395634754	Mostly plastic / shared regulation
ORTHO_012312	0.38169690866983	Strong divergence
ORTHO_012313	0.443459746187935	Strong divergence
ORTHO_012314	0.341455403260176	Strong divergence
ORTHO_012315	0.185110746291857	Regulatory divergence
ORTHO_012316	0.27176352472561	Regulatory divergence
ORTHO_012317	0.593402899855859	Strong divergence
ORTHO_012318	7.89799825131969e-05	Mostly plastic / shared regulation
ORTHO_012319	0.588776270081944	Strong divergence
ORTHO_012320	0.0872174592901692	Weak differentiation
ORTHO_012321	0.294868269592936	Regulatory divergence
ORTHO_012322	0.048953749825157	Mostly plastic / shared regulation
ORTHO_012323	0.0208002451557124	Mostly plastic / shared regulation
ORTHO_012324	0.161355570579634	Regulatory divergence
ORTHO_012325	0.230043006551687	Regulatory divergence
ORTHO_012326	0.306890789378251	Strong divergence
ORTHO_012327	0.329022909262039	Strong divergence
ORTHO_012328	0.499977719605398	Strong divergence
ORTHO_012329	0.0347502344921058	Mostly plastic / shared regulation
ORTHO_012330	0.134331054937236	Regulatory divergence
ORTHO_012331	0.347615123151536	Strong divergence
ORTHO_012332	0.196834580430028	Regulatory divergence
ORTHO_012333	0.0020776250905616	Mostly plastic / shared regulation
ORTHO_012334	0.000498967325677441	Mostly plastic / shared regulation
ORTHO_012335	0.360248387310669	Strong divergence
ORTHO_012336	0.130653162887968	Regulatory divergence
ORTHO_012337	0.0055915858060762	Mostly plastic / shared regulation
ORTHO_012338	0.284918388139844	Regulatory divergence
ORTHO_012339	0.0261958871625525	Mostly plastic / shared regulation
ORTHO_012340	0.619749828413277	Strong divergence
ORTHO_012341	0.126672161417033	Regulatory divergence
ORTHO_012342	0.0306641549583998	Mostly plastic / shared regulation
ORTHO_012343	0.135903923584486	Regulatory divergence
ORTHO_012344	0.0344466103469214	Mostly plastic / shared regulation
ORTHO_012345	0.0016246277863546	Mostly plastic / shared regulation
ORTHO_012346	0.0606372520451423	Weak differentiation
ORTHO_012347	0.479762333784007	Strong divergence
ORTHO_012349	0.126719581236586	Regulatory divergence
ORTHO_012350	0.299562046573913	Regulatory divergence
ORTHO_012351	0.418793733907787	Strong divergence
ORTHO_012352	0.435969575413518	Strong divergence
ORTHO_012353	0.011057962081733	Mostly plastic / shared regulation
ORTHO_012354	0.0601489260279249	Weak differentiation
ORTHO_012355	0.410267820465344	Strong divergence
ORTHO_012356	0.0349039813418055	Mostly plastic / shared regulation
ORTHO_012357	0.10310826012826	Weak differentiation
ORTHO_012358	0.0427779626444005	Mostly plastic / shared regulation
ORTHO_012359	0.185170495897641	Regulatory divergence
ORTHO_012360	0.186394444692491	Regulatory divergence
ORTHO_012361	0.00649494189486963	Mostly plastic / shared regulation
ORTHO_012362	0.00128643925253975	Mostly plastic / shared regulation
ORTHO_012363	0.0224831037473574	Mostly plastic / shared regulation
ORTHO_012364	0.00253438283938352	Mostly plastic / shared regulation
ORTHO_012365	0.351699268276748	Strong divergence
ORTHO_012366	0.0065207107147723	Mostly plastic / shared regulation
ORTHO_012367	0.176389851732645	Regulatory divergence
ORTHO_012368	3.68528082551421e-07	Mostly plastic / shared regulation
ORTHO_012369	0.000750016904920551	Mostly plastic / shared regulation
ORTHO_012370	0.347867769392656	Strong divergence
ORTHO_012371	0.28644301463483	Regulatory divergence
ORTHO_012372	0.132319526264087	Regulatory divergence
ORTHO_012373	0.003741686213282	Mostly plastic / shared regulation
ORTHO_012374	0.429928990226673	Strong divergence
ORTHO_012375	0.130874971882166	Regulatory divergence
ORTHO_012376	0.0298739983843659	Mostly plastic / shared regulation
ORTHO_012377	0.00420894265062452	Mostly plastic / shared regulation
ORTHO_012378	0.114794835243582	Weak differentiation
ORTHO_012379	0.026460272882485	Mostly plastic / shared regulation
ORTHO_012380	0.0374821430935771	Mostly plastic / shared regulation
ORTHO_012381	0.173963981425024	Regulatory divergence
ORTHO_012382	0.0309621004053989	Mostly plastic / shared regulation
ORTHO_012383	0.0345566460459271	Mostly plastic / shared regulation
ORTHO_012384	0.00305603369286151	Mostly plastic / shared regulation
ORTHO_012385	0.0661535498826636	Weak differentiation
ORTHO_012386	0.170735821805196	Regulatory divergence
ORTHO_012387	0.41451448395041	Strong divergence
ORTHO_012388	0.0292786647118721	Mostly plastic / shared regulation
ORTHO_012389	0.133087467830553	Regulatory divergence
ORTHO_012390	0.0435362619310507	Mostly plastic / shared regulation
ORTHO_012391	0.00964299257650999	Mostly plastic / shared regulation
ORTHO_012392	0.0346474709493991	Mostly plastic / shared regulation
ORTHO_012393	4.01034762064734e-05	Mostly plastic / shared regulation
ORTHO_012394	0.512911069231931	Strong divergence
ORTHO_012395	0.245267141202877	Regulatory divergence
ORTHO_012396	0.00626653705622519	Mostly plastic / shared regulation
ORTHO_012397	0.016313446137739	Mostly plastic / shared regulation
ORTHO_012398	0.113277739182592	Weak differentiation
ORTHO_012399	0.019451778318943	Mostly plastic / shared regulation
ORTHO_012400	0.0910706494556993	Weak differentiation
ORTHO_012401	0.67220770145537	Strong divergence
ORTHO_012402	0.00327825610536517	Mostly plastic / shared regulation
ORTHO_012403	0.00727396010124178	Mostly plastic / shared regulation
ORTHO_012404	2.25308074082759e-05	Mostly plastic / shared regulation
ORTHO_012405	0.624054740112375	Strong divergence
ORTHO_012406	0.0106646189976207	Mostly plastic / shared regulation
ORTHO_012407	0.296736596129523	Regulatory divergence
ORTHO_012408	0.123588519301655	Regulatory divergence
ORTHO_012409	0.416947066077163	Strong divergence
ORTHO_012410	0.000998615846945427	Mostly plastic / shared regulation
ORTHO_012411	0.10352276414449	Weak differentiation
ORTHO_012412	0.228640827471431	Regulatory divergence
ORTHO_012413	0.107827401498323	Weak differentiation
ORTHO_012414	0.118300947895322	Weak differentiation
ORTHO_012415	0.357363511437048	Strong divergence
ORTHO_012417	0.384422417338231	Strong divergence
ORTHO_012418	0.00406536941250829	Mostly plastic / shared regulation
ORTHO_012419	0.0663659903802575	Weak differentiation
ORTHO_012421	0.0772039511958202	Weak differentiation
ORTHO_012423	0.487602379928829	Strong divergence
ORTHO_012424	0.46209873745217	Strong divergence
ORTHO_012425	0.315246572916562	Strong divergence
ORTHO_012426	0.376234278766131	Strong divergence
ORTHO_012427	0.0315149583257417	Mostly plastic / shared regulation
ORTHO_012428	0.00481176736840525	Mostly plastic / shared regulation
ORTHO_012429	0.0793439020260258	Weak differentiation
ORTHO_012430	0.0122074882601464	Mostly plastic / shared regulation
ORTHO_012431	0.0358973998838698	Mostly plastic / shared regulation
ORTHO_012432	0.077737608941627	Weak differentiation
ORTHO_012434	0.067160805084576	Weak differentiation
ORTHO_012435	0.208462469298157	Regulatory divergence
ORTHO_012436	0.000257458923303676	Mostly plastic / shared regulation
ORTHO_012437	0.512258209294948	Strong divergence
ORTHO_012438	0.170916626162687	Regulatory divergence
ORTHO_012439	0.092648082611489	Weak differentiation
ORTHO_012440	0.0477449045959266	Mostly plastic / shared regulation
ORTHO_012441	0.268600498828724	Regulatory divergence
ORTHO_012442	0.0380438553444215	Mostly plastic / shared regulation
ORTHO_012443	0.0038377766263504	Mostly plastic / shared regulation
ORTHO_012444	0.0310545077869774	Mostly plastic / shared regulation
ORTHO_012445	0.155758499703826	Regulatory divergence
ORTHO_012446	0.476694222819597	Strong divergence
ORTHO_012447	0.00185244726745946	Mostly plastic / shared regulation
ORTHO_012448	0.0302817300293887	Mostly plastic / shared regulation
ORTHO_012449	0.0078277275090031	Mostly plastic / shared regulation
ORTHO_012450	0.0465212718768524	Mostly plastic / shared regulation
ORTHO_012451	0.406990524807133	Strong divergence
ORTHO_012452	0.25568855190124	Regulatory divergence
ORTHO_012453	0.39320301268341	Strong divergence
ORTHO_012454	0.75689173112804	Strong divergence
ORTHO_012455	0.217075553344492	Regulatory divergence
ORTHO_012456	0.163880416851064	Regulatory divergence
ORTHO_012457	0.308044019203186	Strong divergence
ORTHO_012458	0.102927544109541	Weak differentiation
ORTHO_012459	0.0388426281903089	Mostly plastic / shared regulation
ORTHO_012460	0.274261101849584	Regulatory divergence
ORTHO_012461	0.128221495472981	Regulatory divergence
ORTHO_012462	0.328360199838249	Strong divergence
ORTHO_012463	0.51314494623585	Strong divergence
ORTHO_012464	0.2338158605094	Regulatory divergence
ORTHO_012465	0.0357125009669068	Mostly plastic / shared regulation
ORTHO_012466	0.37981442394483	Strong divergence
ORTHO_012467	0.244384129640633	Regulatory divergence
ORTHO_012468	0.480774412619845	Strong divergence
ORTHO_012469	0.230151859360861	Regulatory divergence
ORTHO_012470	0.0915534999568222	Weak differentiation
ORTHO_012471	0.380971832635731	Strong divergence
ORTHO_012472	0.328994172426851	Strong divergence
ORTHO_012473	0.00162604159202275	Mostly plastic / shared regulation
ORTHO_012474	0.215826334124299	Regulatory divergence
ORTHO_012475	0.317561225964072	Strong divergence
ORTHO_012476	0.311719772067409	Strong divergence
ORTHO_012477	0.177947209018785	Regulatory divergence
ORTHO_012478	0.256034897348827	Regulatory divergence
ORTHO_012480	0.0533654432494542	Weak differentiation
ORTHO_012481	0.0503833071905198	Weak differentiation
ORTHO_012482	0.0787579639497804	Weak differentiation
ORTHO_012483	0.0270194032463095	Mostly plastic / shared regulation
ORTHO_012484	0.521813861728203	Strong divergence
ORTHO_012485	0.247495508047298	Regulatory divergence
ORTHO_012486	0.450175524075629	Strong divergence
ORTHO_012487	0.375413990772187	Strong divergence
ORTHO_012488	0.121575071481356	Regulatory divergence
ORTHO_012489	0.039605583378488	Mostly plastic / shared regulation
ORTHO_012490	0.103223332530522	Weak differentiation
ORTHO_012491	0.00250225781455373	Mostly plastic / shared regulation
ORTHO_012492	0.00032940623621121	Mostly plastic / shared regulation
ORTHO_012493	0.323813843861414	Strong divergence
ORTHO_012494	0.0119290234227444	Mostly plastic / shared regulation
ORTHO_012495	0.0333400415603961	Mostly plastic / shared regulation
ORTHO_012496	0.0363209312676908	Mostly plastic / shared regulation
ORTHO_012497	0.259727555988889	Regulatory divergence
ORTHO_012498	0.100465706690642	Weak differentiation
ORTHO_012499	0.12155624945082	Regulatory divergence
ORTHO_012500	0.00375194017753192	Mostly plastic / shared regulation
ORTHO_012501	0.203978203515578	Regulatory divergence
ORTHO_012502	0.265163390267028	Regulatory divergence
ORTHO_012503	0.0023182210342248	Mostly plastic / shared regulation
ORTHO_012504	9.35747248328861e-05	Mostly plastic / shared regulation
ORTHO_012505	0.71167649508791	Strong divergence
ORTHO_012506	0.0181846803195102	Mostly plastic / shared regulation
ORTHO_012507	0.0584808399788025	Weak differentiation
ORTHO_012508	0.56043174940222	Strong divergence
ORTHO_012509	0.00228856538071311	Mostly plastic / shared regulation
ORTHO_012510	0.00279298082845391	Mostly plastic / shared regulation
ORTHO_012511	0.00595295982038877	Mostly plastic / shared regulation
ORTHO_012512	0.108814242387571	Weak differentiation
ORTHO_012513	0.534558460275583	Strong divergence
ORTHO_012514	0.383163951376829	Strong divergence
ORTHO_012515	0.295308844138921	Regulatory divergence
ORTHO_012516	0.308179280782705	Strong divergence
ORTHO_012517	0.412738887415344	Strong divergence
ORTHO_012518	0.270027171658294	Regulatory divergence
ORTHO_012519	0.490033360476552	Strong divergence
ORTHO_012520	0.11064658456718	Weak differentiation
ORTHO_012521	0.367893613902436	Strong divergence
ORTHO_012522	0.0241304382166928	Mostly plastic / shared regulation
ORTHO_012523	0.471186059891025	Strong divergence
ORTHO_012524	0.397622780185924	Strong divergence
ORTHO_012525	0.333474115196174	Strong divergence
ORTHO_012526	0.0656637576811057	Weak differentiation
ORTHO_012527	0.146919878002021	Regulatory divergence
ORTHO_012528	0.0316441172171896	Mostly plastic / shared regulation
ORTHO_012529	0.0503000113252241	Weak differentiation
ORTHO_012530	0.332113362215521	Strong divergence
ORTHO_012531	0.12162829436801	Regulatory divergence
ORTHO_012532	0.313442342418663	Strong divergence
ORTHO_012533	0.0262144549594938	Mostly plastic / shared regulation
ORTHO_012534	0.0209213052952684	Mostly plastic / shared regulation
ORTHO_012535	0.271925557961865	Regulatory divergence
ORTHO_012536	0.172100438562212	Regulatory divergence
ORTHO_012537	0.55520453546572	Strong divergence
ORTHO_012538	0.471257170643659	Strong divergence
ORTHO_012539	0.107478257972195	Weak differentiation
ORTHO_012540	0.130384175604061	Regulatory divergence
ORTHO_012541	0.0909895544517819	Weak differentiation
ORTHO_012542	0.323116970955877	Strong divergence
ORTHO_012543	0.525680670994858	Strong divergence
ORTHO_012544	0.676361916785032	Strong divergence
ORTHO_012545	0.698159312563192	Strong divergence
ORTHO_012546	0.293533429872599	Regulatory divergence
ORTHO_012547	0.117248482601411	Weak differentiation
ORTHO_012548	0.215160938237123	Regulatory divergence
ORTHO_012549	0.443698755277027	Strong divergence
ORTHO_012550	0.112715587293179	Weak differentiation
ORTHO_012551	0.0326054863988208	Mostly plastic / shared regulation
ORTHO_012552	0.223118169294281	Regulatory divergence
ORTHO_012553	0.45248123281669	Strong divergence
ORTHO_012554	0.259198090755475	Regulatory divergence
ORTHO_012555	9.64723451186424e-07	Mostly plastic / shared regulation
ORTHO_012556	0.579100333757653	Strong divergence
ORTHO_012557	0.0605453316682656	Weak differentiation
ORTHO_012558	0.151696121964274	Regulatory divergence
ORTHO_012559	0.14004367492102	Regulatory divergence
ORTHO_012560	0.344091424201385	Strong divergence
ORTHO_012561	0.341704491791627	Strong divergence
ORTHO_012562	0.0901064678632774	Weak differentiation
ORTHO_012563	0.0141755052069531	Mostly plastic / shared regulation
ORTHO_012564	0.237237448811542	Regulatory divergence
ORTHO_012565	0.0203596294477134	Mostly plastic / shared regulation
ORTHO_012566	0.0919465834990935	Weak differentiation
ORTHO_012567	0.269057155750137	Regulatory divergence
ORTHO_012568	0.0309430987868565	Mostly plastic / shared regulation
ORTHO_012569	0.282102592965584	Regulatory divergence
ORTHO_012570	0.00451225908727705	Mostly plastic / shared regulation
ORTHO_012571	0.0280284172888225	Mostly plastic / shared regulation
ORTHO_012572	0.00107721293002746	Mostly plastic / shared regulation
ORTHO_012573	0.0573037431431258	Weak differentiation
ORTHO_012574	0.595384876886061	Strong divergence
ORTHO_012575	0.057954975501428	Weak differentiation
ORTHO_012576	0.0255240073019444	Mostly plastic / shared regulation
ORTHO_012577	0.20285363318999	Regulatory divergence
ORTHO_012578	0.102096247066662	Weak differentiation
ORTHO_012579	0.0463189921512421	Mostly plastic / shared regulation
ORTHO_012581	0.0896745040041558	Weak differentiation
ORTHO_012582	0.0781245550722198	Weak differentiation
ORTHO_012583	0.0124364916815512	Mostly plastic / shared regulation
ORTHO_012584	0.440090956617935	Strong divergence
ORTHO_012585	0.0521446992676604	Weak differentiation
ORTHO_012586	0.366760150341424	Strong divergence
ORTHO_012587	0.248208299476204	Regulatory divergence
ORTHO_012588	0.107381028345632	Weak differentiation
ORTHO_012589	0.00761816544873399	Mostly plastic / shared regulation
ORTHO_012590	0.464047536274154	Strong divergence
ORTHO_012591	0.000287737674062706	Mostly plastic / shared regulation
ORTHO_012592	0.136021363908867	Regulatory divergence
ORTHO_012593	0.331825975361248	Strong divergence
ORTHO_012594	0.354860826157499	Strong divergence
ORTHO_012595	0.00459989524089225	Mostly plastic / shared regulation
ORTHO_012596	0.0228923936880773	Mostly plastic / shared regulation
ORTHO_012597	0.00202076403017077	Mostly plastic / shared regulation
ORTHO_012598	0.0475562574522561	Mostly plastic / shared regulation
ORTHO_012599	0.201509267127265	Regulatory divergence
ORTHO_012600	0.290210565182612	Regulatory divergence
ORTHO_012601	0.000283478369829877	Mostly plastic / shared regulation
ORTHO_012602	0.147411345187806	Regulatory divergence
ORTHO_012603	0.0409675253686553	Mostly plastic / shared regulation
ORTHO_012604	0.474835838955468	Strong divergence
ORTHO_012605	0.104636754435678	Weak differentiation
ORTHO_012606	0.206513463641892	Regulatory divergence
ORTHO_012607	0.0597821710862903	Weak differentiation
ORTHO_012608	0.318006158491287	Strong divergence
ORTHO_012609	0.105848703020987	Weak differentiation
ORTHO_012610	0.0286800283584756	Mostly plastic / shared regulation
ORTHO_012611	0.00026789789061231	Mostly plastic / shared regulation
ORTHO_012612	0.274899933876313	Regulatory divergence
ORTHO_012613	0.692246665914353	Strong divergence
ORTHO_012614	0.591747301844681	Strong divergence
ORTHO_012615	0.353230848757027	Strong divergence
ORTHO_012616	0.0370000328527638	Mostly plastic / shared regulation
ORTHO_012617	0.00493166362699017	Mostly plastic / shared regulation
ORTHO_012618	0.347619769410478	Strong divergence
ORTHO_012619	0.102139219149038	Weak differentiation
ORTHO_012620	0.0173281899690102	Mostly plastic / shared regulation
